point_id,fire_date,image_date,longitude,latitude,NDVI,NDWI,NBR,NDRE,VV,VH
2024313_+71544+17160,2024-11-08T00:00:00,2024-06-11T00:00:00,72.354365039259,32.13377855830439,,,,,-9.570981723505106,-17.954945579020503
2024313_+71562+17170,2024-11-08T00:00:00,2024-06-11T00:00:00,72.39599792532702,32.10342648831564,,,,,-15.17516390384873,-21.69578207929712
2024313_+71601+17306,2024-11-08T00:00:00,2024-06-11T00:00:00,72.19233381605264,31.646459212373838,,,,,-8.293862501215278,-17.54345426137926
2024313_+71656+17541,2024-11-08T00:00:00,2024-06-11T00:00:00,71.8088908406489,30.853932940445265,,,,,-8.224194287362844,-18.119478623443925
2024313_+71717+17479,2024-11-08T00:00:00,2024-06-11T00:00:00,72.21232741875433,31.063024978145574,,,,,,
2024313_+71772+17239,2024-11-08T00:00:00,2024-06-11T00:00:00,73.04783039825963,31.867354832847553,,,,,,
2024313_+71787+17595,2024-11-08T00:00:00,2024-06-11T00:00:00,72.18554918749791,30.670134294402256,,,,,,
2024313_+71801+17172,2024-11-08T00:00:00,2024-06-11T00:00:00,73.37561810056815,32.124588994173884,,,,,,
2024313_+71801+17185,2024-11-08T00:00:00,2024-06-11T00:00:00,73.31425153030307,32.054525931111534,,,,,,
2024313_+71806+17237,2024-11-08T00:00:00,2024-06-11T00:00:00,73.19420490396683,31.879158415620953,,,,,,
2024313_+71809+17224,2024-11-08T00:00:00,2024-06-11T00:00:00,73.24731390897634,31.922063502209998,,,,,,
2024313_+71814+17210,2024-11-08T00:00:00,2024-06-11T00:00:00,73.29845470465067,31.965155947255756,,,,,,
2024313_+71816+17143,2024-11-08T00:00:00,2024-06-11T00:00:00,73.48792425727665,32.19616892439239,,,,,,
2024313_+71819+17244,2024-11-08T00:00:00,2024-06-11T00:00:00,73.229707239694,31.85386502396366,,,,,,
2024313_+71829+17197,2024-11-08T00:00:00,2024-06-11T00:00:00,73.38718349610025,32.0089978261284,,,,,,
2024313_+71831+17212,2024-11-08T00:00:00,2024-06-11T00:00:00,73.35666979449365,31.958411042813815,,,,,,
2024313_+71833+17896,2024-11-08T00:00:00,2024-06-11T00:00:00,71.63388040533428,29.658858507958776,,,,,-10.599742705446921,-21.706947478363418
2024313_+71838+17163,2024-11-08T00:00:00,2024-06-11T00:00:00,73.52513836420987,32.12871987997293,,,,,,
2024313_+71848+17232,2024-11-08T00:00:00,2024-06-11T00:00:00,73.3744413180201,31.89602067672582,,,,,,
2024313_+71851+17573,2024-11-08T00:00:00,2024-06-11T00:00:00,72.48956477314242,30.746014469374146,,,,,,
2024313_+71853+17180,2024-11-08T00:00:00,2024-06-11T00:00:00,73.53463109050675,32.06632951388494,,,,,,
2024313_+71853+17210,2024-11-08T00:00:00,2024-06-11T00:00:00,73.45356003995299,31.970214625587214,,,,,,
2024313_+71861+17051,2024-11-08T00:00:00,2024-06-11T00:00:00,73.92022346609906,32.50137585039041,,,,,,
2024313_+71861+17249,2024-11-08T00:00:00,2024-06-11T00:00:00,73.3744127979992,31.833630310637822,,,,,,
2024313_+71868+17197,2024-11-08T00:00:00,2024-06-11T00:00:00,73.54101971140925,32.01237027834938,,,,,,
2024313_+71871+17153,2024-11-08T00:00:00,2024-06-11T00:00:00,73.68380441364708,32.162444402182665,,,,,,
2024313_+71895+17274,2024-11-08T00:00:00,2024-06-11T00:00:00,73.44831066542118,31.749319005113506,,,,,,
2024313_+71900+17224,2024-11-08T00:00:00,2024-06-11T00:00:00,73.59485615805119,31.926219453431795,,,,,,
2024313_+71903+17207,2024-11-08T00:00:00,2024-06-11T00:00:00,73.66036650743592,31.97527330391868,,,,,,
2024313_+71903+17266,2024-11-08T00:00:00,2024-06-11T00:00:00,73.49551266863384,31.776298622881285,,,,,,
2024313_+71905+17130,2024-11-08T00:00:00,2024-06-11T00:00:00,73.8727446510322,32.23326589882309,,,,,-12.914050883714431,-19.018988547587313
2024313_+71908+17155,2024-11-08T00:00:00,2024-06-11T00:00:00,73.82670358602965,32.158471110772894,,,,,,
2024313_+71910+17254,2024-11-08T00:00:00,2024-06-11T00:00:00,73.5581876038601,31.825314150047475,,,,,,
2024313_+71935+17323,2024-11-08T00:00:00,2024-06-11T00:00:00,73.47283924758857,31.58744129850682,,,,,,
2024313_+71937+17252,2024-11-08T00:00:00,2024-06-11T00:00:00,73.6740442862132,31.828571632306367,,,,,,
2024313_+71940+17212,2024-11-08T00:00:00,2024-06-11T00:00:00,73.79065849011018,31.96178349503478,,,,,,
2024313_+71977+17017,2024-11-08T00:00:00,2024-06-11T00:00:00,74.48704119109152,32.62210963990123,,,,,-12.311528181147649,-21.541951071475587
2024313_+71994+17093,2024-11-08T00:00:00,2024-06-11T00:00:00,74.33797734401303,32.36310530933053,,,,,-9.681589968207248,-13.894835502063554
2024313_+72024+17420,2024-11-08T00:00:00,2024-06-11T00:00:00,73.57140118094513,31.256940980851496,,,,,,
2024313_+72026+17103,2024-11-08T00:00:00,2024-06-11T00:00:00,74.43798791865414,32.329380787120805,,,,,-15.000137349198184,-24.166237066586408
2024313_+72026+17229,2024-11-08T00:00:00,2024-06-11T00:00:00,74.08828309426139,31.904451807278253,,,,,-12.269720594075281,-25.560999959475016
2024313_+72026+17392,2024-11-08T00:00:00,2024-06-11T00:00:00,73.6517631270983,31.354742095259706,,,,,,
2024313_+72034+17410,2024-11-08T00:00:00,2024-06-11T00:00:00,73.63520517229067,31.295724181392682,,,,,,
2024313_+72034+17420,2024-11-08T00:00:00,2024-06-11T00:00:00,73.6088794421923,31.26199965918296,,,,,,
2024313_+72036+17439,2024-11-08T00:00:00,2024-06-11T00:00:00,73.56993728377903,31.20280424783062,,,,,,
2024313_+72041+17397,2024-11-08T00:00:00,2024-06-11T00:00:00,73.69909544709203,31.334507381933868,,,,,-10.542927106566392,-19.89582561135282
2024313_+72046+17385,2024-11-08T00:00:00,2024-06-11T00:00:00,73.75321820901158,31.37834926080652,,,,,-9.54725146361196,-21.907063605304767
2024313_+72051+17373,2024-11-08T00:00:00,2024-06-11T00:00:00,73.80480972948762,31.423877365789643,,,,,-9.73266989667371,-22.05023397097532
2024313_+72051+17427,2024-11-08T00:00:00,2024-06-11T00:00:00,73.66213265991682,31.23670626752566,,,,,,
2024313_+72056+17121,2024-11-08T00:00:00,2024-06-11T00:00:00,74.50503416209263,32.26530419492232,,,,,-14.150432910175862,-23.52678770209332
2024313_+72056+17355,2024-11-08T00:00:00,2024-06-11T00:00:00,73.86645959538309,31.47952282743569,,,,,-11.640417881055853,-18.072443881404496
2024313_+72058+17415,2024-11-08T00:00:00,2024-06-11T00:00:00,73.72265981307473,31.278861920287824,,,,,-15.669911511021075,-22.197087274562143
2024313_+72063+17138,2024-11-08T00:00:00,2024-06-11T00:00:00,74.48593517961115,32.207972507165785,,,,,-12.946275697168241,-27.675990889107798
2024313_+72063+17382,2024-11-08T00:00:00,2024-06-11T00:00:00,73.8184467003937,31.38846661746943,,,,,-17.627486334740837,-27.565133255025884
2024313_+72066+17439,2024-11-08T00:00:00,2024-06-11T00:00:00,73.68712090488309,31.19286438865302,,,,,-9.80518381124231,-15.889502949832801
2024313_+72071+17163,2024-11-08T00:00:00,2024-06-11T00:00:00,74.44704621873612,32.12871987997293,,,,,-16.52396878788253,-25.429939175326723
2024313_+72073+17207,2024-11-08T00:00:00,2024-06-11T00:00:00,74.33895888625895,31.97864575613965,,,,,-13.68482205120147,-22.743017926278487
2024313_+72083+17387,2024-11-08T00:00:00,2024-06-11T00:00:00,73.89406988373064,31.37160435636457,,,,,-10.63252054885636,-19.081143416069317
2024313_+72086+17412,2024-11-08T00:00:00,2024-06-11T00:00:00,73.83383002691684,31.28729305084026,,,,,-12.000790408426196,-25.039799181476248
2024313_+72088+17489,2024-11-08T00:00:00,2024-06-11T00:00:00,73.64686301800933,31.029300455935843,,,,,-11.27167602264815,-17.91241939178017
2024313_+72100+17182,2024-11-08T00:00:00,2024-06-11T00:00:00,74.5148457570668,32.062957061663965,,,,,-13.206177919798742,-23.53784422424196
2024313_+72118+17252,2024-11-08T00:00:00,2024-06-11T00:00:00,74.3905064655824,31.828571632306367,,,,,-10.68325720588046,-22.092432706194725
2024313_+72135+17195,2024-11-08T00:00:00,2024-06-11T00:00:00,74.61577892107294,32.020801408901804,,,,,-15.569745056661146,-28.564450717074404
2024313_+72137+17180,2024-11-08T00:00:00,2024-06-11T00:00:00,74.66085910836496,32.06632951388494,,,,,-9.009257303025304,-19.707941309152528
2024313_+72155+17793,2024-11-08T00:00:00,2024-06-11T00:00:00,73.13507430158381,30.004074980760162,,,,,,
2024313_+72192+17521,2024-11-08T00:00:00,2024-06-11T00:00:00,73.97248463720014,30.921381984864716,,,,,-11.145363903842235,-20.089722364170196
2024313_+72229+17602,2024-11-08T00:00:00,2024-06-11T00:00:00,73.89796601049764,30.64315467663447,,,,,-9.9583619808391,-24.51455069396712
2024313_+72229+17733,2024-11-08T00:00:00,2024-06-11T00:00:00,73.56663986785298,30.204735887908033,,,,,-10.70916841513821,-19.29327579694571
2024313_+72254+17612,2024-11-08T00:00:00,2024-06-11T00:00:00,73.97275721500063,30.61280260664572,,,,,-8.282339915994543,-18.31824275319994
2024313_+72261+17135,2024-11-08T00:00:00,2024-06-11T00:00:00,75.28230299822282,32.22146231604968,,,,,-13.15588206352283,-27.60931913785495
2024313_+72273+17135,2024-11-08T00:00:00,2024-06-11T00:00:00,75.32734526689342,32.21808986382871,,,,,-9.864460675764322,-17.996600779777804
2024313_+72275+17642,2024-11-08T00:00:00,2024-06-11T00:00:00,73.9915095000929,30.50994281390605,,,,,-9.06025048790109,-17.358943072702925
2024313_+72310+17469,2024-11-08T00:00:00,2024-06-11T00:00:00,74.56817115613349,31.09506327424481,,,,,-16.10352859785658,-26.136599176170638
2024315_+71969+16975,2024-11-10T00:00:00,2024-06-11T00:00:00,74.56563950342743,32.75228629563079,,,,,-13.57266477206357,-23.891943956383482
2024315_+72103+17163,2024-11-10T00:00:00,2024-06-11T00:00:00,74.57034620852636,32.123661201641475,,,,,-13.589589407647463,-23.969641931917515
2024315_+72115+17086,2024-11-10T00:00:00,2024-06-11T00:00:00,74.83384383775497,32.38334002265637,,,,,-15.412535481568844,-25.31099830452655
2024315_+72147+17200,2024-11-10T00:00:00,2024-06-11T00:00:00,74.64977445178143,32.00393914779694,,,,,-12.306650712221582,-24.872207863211656
2024318_+71339+17467,2024-11-13T00:00:00,2024-06-11T00:00:00,70.74654778215898,31.098435726465787,,,,,-9.064574679790862,-17.57189574501935
2024318_+71574+17190,2024-11-13T00:00:00,2024-06-11T00:00:00,72.39763749592477,32.032604991675214,,,,,-10.204400002096461,-18.4033422009634
2024318_+71596+17252,2024-11-13T00:00:00,2024-06-11T00:00:00,72.31593203916705,31.832656819275066,,,,,-9.177629958067673,-20.040903463494267
2024318_+71599+17321,2024-11-13T00:00:00,2024-06-11T00:00:00,72.18278528535718,31.612486715736097,,,,,-11.02539541126443,-21.948799301544298
2024318_+71646+17049,2024-11-13T00:00:00,2024-06-11T00:00:00,73.06597466924491,32.508120754832355,,,,,,
2024318_+71648+17303,2024-11-13T00:00:00,2024-06-11T00:00:00,72.39103382404654,31.654890342926276,,,,,,
2024318_+71648+17350,2024-11-13T00:00:00,2024-06-11T00:00:00,72.27200673843285,31.496385088540553,,,,,-12.743231826997954,-28.29709870142054
2024318_+71648+17392,2024-11-13T00:00:00,2024-06-11T00:00:00,72.15638433688032,31.351369643038733,,,,,-10.346678823886467,-19.874771878983708
2024318_+71648+17555,2024-11-13T00:00:00,2024-06-11T00:00:00,71.73698523326546,30.80503238324117,,,,,-10.842964731445639,-19.87779095323542
2024318_+71651+17368,2024-11-13T00:00:00,2024-06-11T00:00:00,72.2284917197135,31.43230849634208,,,,,-11.07421209096593,-23.59840152962178
2024318_+71651+17568,2024-11-13T00:00:00,2024-06-11T00:00:00,71.74084986510417,30.770491945171525,,,,,-11.582957994303813,-19.02747288473477
2024318_+71658+17333,2024-11-13T00:00:00,2024-06-11T00:00:00,72.3559557711089,31.55371677629709,,,,,,
2024318_+71658+17538,2024-11-13T00:00:00,2024-06-11T00:00:00,71.81913346467256,30.862364070997696,,,,,-9.402111652942368,-19.161734560820566
2024318_+71663+17308,2024-11-13T00:00:00,2024-06-11T00:00:00,72.43732184256294,31.63802808182141,,,,,,
2024318_+71670+17565,2024-11-13T00:00:00,2024-06-11T00:00:00,71.80638818984528,30.7758245381131,,,,,-4.490289307167249,-16.29682805605983
2024318_+71673+17578,2024-11-13T00:00:00,2024-06-11T00:00:00,71.78245299691899,30.72915220826928,,,,,-8.104372493133754,-15.540632292316037
2024318_+71680+17326,2024-11-13T00:00:00,2024-06-11T00:00:00,72.45277705000328,31.579010167954387,,,,,,
2024318_+71683+17281,2024-11-13T00:00:00,2024-06-11T00:00:00,72.58232486216137,31.728573314178433,,,,,,
2024318_+71685+17538,2024-11-13T00:00:00,2024-06-11T00:00:00,71.93110301111055,30.862364070997696,,,,,-7.845296465410112,-16.641854634866533
2024318_+71688+17313,2024-11-13T00:00:00,2024-06-11T00:00:00,72.51859556292675,31.617793368495573,,,,,,
2024318_+71715+17219,2024-11-13T00:00:00,2024-06-11T00:00:00,72.87412360000775,31.937665351878742,,,,,,
2024318_+71715+17481,2024-11-13T00:00:00,2024-06-11T00:00:00,72.19549597288992,31.051221395372167,,,,,-11.026319485195497,-18.04253058286382
2024318_+71740+17274,2024-11-13T00:00:00,2024-06-11T00:00:00,72.83162385544618,31.75437768344497,,,,,,
2024318_+71764+16999,2024-11-13T00:00:00,2024-06-11T00:00:00,73.67496940289638,32.6750571397705,,,,,,
2024318_+71767+17607,2024-11-13T00:00:00,2024-06-11T00:00:00,72.07444497625505,30.626292415529612,,,,,-8.094932694670323,-15.253404906440908
2024318_+71789+17605,2024-11-13T00:00:00,2024-06-11T00:00:00,72.17534896638368,30.638095998303015,,,,,,
2024318_+71799+17185,2024-11-13T00:00:00,2024-06-11T00:00:00,73.31777646932952,32.076298630889795,,,,,,
2024318_+71806+17187,2024-11-13T00:00:00,2024-06-11T00:00:00,73.33136975207859,32.0460948005591,,,,,,
2024318_+71806+17214,2024-11-13T00:00:00,2024-06-11T00:00:00,73.25460693847845,31.955038590592842,,,,,,
2024318_+71806+17224,2024-11-13T00:00:00,2024-06-11T00:00:00,73.22177345468191,31.92131406838312,,,,,,
2024318_+71816+17150,2024-11-13T00:00:00,2024-06-11T00:00:00,73.46479076409226,32.167503080514116,,,,,,
2024318_+71819+17140,2024-11-13T00:00:00,2024-06-11T00:00:00,73.50822347926133,32.21462626425041,,,,,,
2024318_+71819+17207,2024-11-13T00:00:00,2024-06-11T00:00:00,73.3155148388351,31.98651481132192,,,,,,
2024318_+71824+17168,2024-11-13T00:00:00,2024-06-11T00:00:00,73.45581284803669,32.111857618868065,,,,,,
2024318_+71826+17155,2024-11-13T00:00:00,2024-06-11T00:00:00,73.49773352277315,32.15401327163023,,,,,,
2024318_+71831+17212,2024-11-13T00:00:00,2024-06-11T00:00:00,73.35666979449365,31.958411042813815,,,,,,
2024318_+71833+17130,2024-11-13T00:00:00,2024-06-11T00:00:00,73.58978507338433,32.23832457715454,,,,,,
2024318_+71833+17242,2024-11-13T00:00:00,2024-06-11T00:00:00,73.2880239947958,31.862296154516095,,,,,,
2024318_+71851+17172,2024-11-13T00:00:00,2024-06-11T00:00:00,73.5451204963823,32.09668158387369,,,,,,
2024318_+71866+17192,2024-11-13T00:00:00,2024-06-11T00:00:00,73.55057810833014,32.02923253945424,,,,,,
2024318_+71888+17252,2024-11-13T00:00:00,2024-06-11T00:00:00,73.47632207244666,31.831829114565256,,,,,,
2024318_+71977+16977,2024-11-13T00:00:00,2024-06-11T00:00:00,74.58460307913329,32.74891384340981,,,,,-11.992187444949352,-21.33727789194517
2024318_+72002+17084,2024-11-13T00:00:00,2024-06-11T00:00:00,74.3903017291843,32.39514360542977,,,,,-13.158023060406837,-22.96669995775456
2024318_+72027+17029,2024-11-13T00:00:00,2024-06-11T00:00:00,74.64458533874374,32.57107319629052,,,,,-15.567565676151549,-30.761015780478033
2024318_+72029+17422,2024-11-13T00:00:00,2024-06-11T00:00:00,73.58586909433221,31.25019607640956,,,,,,
2024318_+72051+17425,2024-11-13T00:00:00,2024-06-11T00:00:00,73.6647635548461,31.245137398078093,,,,,,
2024318_+72058+17264,2024-11-13T00:00:00,2024-06-11T00:00:00,74.12185337266529,31.788102205654692,,,,,-9.738766018613182,-15.698841074259375
2024318_+72058+17410,2024-11-13T00:00:00,2024-06-11T00:00:00,73.72794263466858,31.290665503061224,,,,,-13.202212816475624,-24.6090893392331
2024318_+72061+17116,2024-11-13T00:00:00,2024-06-11T00:00:00,74.53284470883119,32.282166456027184,,,,,-12.15568823104934,-22.88692312836242
2024318_+72093+17155,2024-11-13T00:00:00,2024-06-11T00:00:00,74.55135024597527,32.15401327163023,,,,,-12.170661168129833,-23.475957549919745
2024318_+72100+17165,2024-11-13T00:00:00,2024-06-11T00:00:00,74.55763565938747,32.120288749420496,,,,,-10.742806605717135,-20.18097896177562
2024318_+72108+17227,2024-11-13T00:00:00,2024-06-11T00:00:00,74.41080330258508,31.90782425949922,,,,,-13.988490407535208,-26.129262464137174
2024318_+72110+17212,2024-11-13T00:00:00,2024-06-11T00:00:00,74.46840740347166,31.96178349503478,,,,,-14.734489735520913,-24.513113210321777
2024318_+72113+17219,2024-11-13T00:00:00,2024-06-11T00:00:00,74.45647772125483,31.934803877267004,,,,,-11.371987691151011,-26.253136722552874
2024318_+72118+17168,2024-11-13T00:00:00,2024-06-11T00:00:00,74.62318394415792,32.115230071089044,,,,,-12.57648916871889,-23.09287245817121
2024318_+72120+17185,2024-11-13T00:00:00,2024-06-11T00:00:00,74.57945852497802,32.049467252780076,,,,,-13.787751096978019,-24.060744207598724
2024318_+72123+17217,2024-11-13T00:00:00,2024-06-11T00:00:00,74.5044179106977,31.94492123392992,,,,,-15.785448962711255,-25.412651940861846
2024318_+72142+17222,2024-11-13T00:00:00,2024-06-11T00:00:00,74.55732838726125,31.92779955342345,,,,,-12.810496944820034,-27.156230083305402
2024318_+72172+17222,2024-11-13T00:00:00,2024-06-11T00:00:00,74.6924393201967,31.929070708491352,,,,,-10.705093943415873,-22.405497777318683
2024318_+72234+17350,2024-11-13T00:00:00,2024-06-11T00:00:00,74.58379335159712,31.496385088540553,,,,,-11.861648532393353,-21.144671891594278
2024318_+72285+17447,2024-11-13T00:00:00,2024-06-11T00:00:00,74.53087948888184,31.161669205609016,,,,,-19.681291684052923,-29.72980089679901
2024318_+72293+17635,2024-11-13T00:00:00,2024-06-11T00:00:00,74.07666885249122,30.533831017137945,,,,,-14.385266470460433,-27.352986599387886
2024318_+72299+17568,2024-11-13T00:00:00,2024-06-11T00:00:00,74.26907661086857,30.751073147705597,,,,,-13.566548174154132,-21.565322362325134
2024321_+71206+16953,2024-11-16T00:00:00,2024-06-11T00:00:00,71.56329782268081,32.83693484637718,,,,,-12.673594535650096,-18.974455933519994
2024321_+71656+17558,2024-11-16T00:00:00,2024-06-11T00:00:00,71.76225097302309,30.79154257435727,,,,,-12.179933016864592,-19.89662808509219
2024321_+71710+17205,2024-11-16T00:00:00,2024-06-11T00:00:00,72.89846696926018,31.98707688669208,,,,,,
2024321_+71710+17597,2024-11-16T00:00:00,2024-06-11T00:00:00,71.88058124069053,30.663389389960308,,,,,-11.534473404574499,-20.66115913537353
2024321_+71749+17667,2024-11-16T00:00:00,2024-06-11T00:00:00,71.85588787080457,30.429003960602714,,,,,-13.620579039654467,-23.100299393072795
2024321_+72299+17561,2024-11-16T00:00:00,2024-06-11T00:00:00,74.29198877785826,30.778727255917573,,,,,-10.214441467646802,-25.028052520478745
